source,table,column,value,input_value,candidate,identifier,fma_id,category,relation,prov,eid,ms,notes
nlx_154697_8,nlx_154697_8,con_to,"Brain map: RV87, Brain site: CA2 subfield of Ammons horn",CA2 subfield of Ammons horn,CA2 subfield of Ammons horn,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: RV87, Brain site: CA2 subfield, (stratum) alveus","CA2 subfield, (stratum) alveus","CA2 subfield, (stratum) alveus",,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: RV87, Brain site: CA2 subfield, stratum moleculare","CA2 subfield, stratum moleculare","CA2 subfield, stratum moleculare",,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: RV87, Brain site: CA2 subfield, stratum oriens","CA2 subfield, stratum oriens","CA2 subfield, stratum oriens",,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: RV87, Brain site: CA2 subfield, stratum pyramidale","CA2 subfield, stratum pyramidale","CA2 subfield, stratum pyramidale",,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: RV87, Brain site: CA2 subfield, stratum radiatum","CA2 subfield, stratum radiatum","CA2 subfield, stratum radiatum",,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: RV87, Brain site: CA3 subfield of Ammons horn",CA3 subfield of Ammons horn,CA3 subfield of Ammons horn,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: RV87, Brain site: CA3 subfield, (stratum) alveus","CA3 subfield, (stratum) alveus","CA3 subfield, (stratum) alveus",,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: RV87, Brain site: CA3 subfield, stratum lucidum","CA3 subfield, stratum lucidum","CA3 subfield, stratum lucidum",,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: RV87, Brain site: CA3 subfield, stratum moleculare","CA3 subfield, stratum moleculare","CA3 subfield, stratum moleculare",,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: RV87, Brain site: CA3 subfield, stratum oriens","CA3 subfield, stratum oriens","CA3 subfield, stratum oriens",,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: RV87, Brain site: CA3 subfield, stratum pyramidale","CA3 subfield, stratum pyramidale","CA3 subfield, stratum pyramidale",,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: RV87, Brain site: CA3 subfield, stratum radiatum","CA3 subfield, stratum radiatum","CA3 subfield, stratum radiatum",,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: RV87, Brain site: CA4 subfield of Ammons horn",CA4 subfield of Ammons horn,CA4 subfield of Ammons horn,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: RV87, Brain site: Corticoamygdalar transition area",Corticoamygdalar transition area,Corticoamygdalar transition area,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: RV87, Brain site: DG",DG,DG,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: RV87, Brain site: DGgc",DGgc,DGgc,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: RV87, Brain site: DGml",DGml,DGml,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: RV87, Brain site: DGpm",DGpm,DGpm,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: RV87, Brain site: Dg",Dg,Dg,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: RV87, Brain site: Hippocampal-amygdalar transition area",Hippocampal-amygdalar transition area,Hippocampal-amygdalar transition area,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: RV87, Brain site: Hippocampal-amygdaloid transition area- alveus",Hippocampal-amygdaloid transition area- alveus,Hippocampal-amygdaloid transition area- alveus,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: RV87, Brain site: Hippocampal-amygdaloid transition area- stratum moleculare",Hippocampal-amygdaloid transition area- stratum moleculare,Hippocampal-amygdaloid transition area- stratum moleculare,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: RV87, Brain site: Hippocampal-amygdaloid transition area- stratum oriens",Hippocampal-amygdaloid transition area- stratum oriens,Hippocampal-amygdaloid transition area- stratum oriens,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: RV87, Brain site: Hippocampal-amygdaloid transition area- stratum pyramidale",Hippocampal-amygdaloid transition area- stratum pyramidale,Hippocampal-amygdaloid transition area- stratum pyramidale,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: RV87, Brain site: Hippocampal-amygdaloid transition area- stratum radiculare",Hippocampal-amygdaloid transition area- stratum radiculare,Hippocampal-amygdaloid transition area- stratum radiculare,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: RV87, Brain site: Parasubiculum",Parasubiculum,parasubiculum,UBERON:0004683,FMA:77604,anatomical entity,,labels,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: RV87, Brain site: Presubiculum-lamina pyramidale externa",Presubiculum-lamina pyramidale externa,Presubiculum-lamina pyramidale externa,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: RV87, Brain site: Presubiculum-lamina pyramidale interna",Presubiculum-lamina pyramidale interna,Presubiculum-lamina pyramidale interna,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: RV87, Brain site: ProS",ProS,ProS,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: RV87, Brain site: Prosubiculum, (stratum) alveus","Prosubiculum, (stratum) alveus","Prosubiculum, (stratum) alveus",,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: RV87, Brain site: Prosubiculum, stratum moleculare","Prosubiculum, stratum moleculare","Prosubiculum, stratum moleculare",,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: RV87, Brain site: Prosubiculum, stratum oriens","Prosubiculum, stratum oriens","Prosubiculum, stratum oriens",,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: RV87, Brain site: Prosubiculum, stratum pyramidale","Prosubiculum, stratum pyramidale","Prosubiculum, stratum pyramidale",,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: RV87, Brain site: Prosubiculum, stratum radiatum","Prosubiculum, stratum radiatum","Prosubiculum, stratum radiatum",,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: RV87, Brain site: Sub-SA",Sub-SA,Sub-SA,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: RV87, Brain site: Sub-SM",Sub-SM,Sub-SM,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: RV87, Brain site: Sub-SP",Sub-SP,Sub-SP,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: RV87, Brain site: Subiculum",Subiculum,subiculum,UBERON:0002191,FMA:74414,anatomical entity,,labels,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: RV87, Brain site: hilar region",hilar region,hilar region,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: RV87, Brain site: lateral entorhinal cortex",lateral entorhinal cortex,lateral entorhinal cortex,UBERON:0007225,,anatomical entity,,labels,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: RV87, Brain site: presubiculum",presubiculum,presubiculum,UBERON:0001953,FMA:62486,anatomical entity,,labels,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: S70, Brain site: Cortical area proM",Cortical area proM,Cortical area proM,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: S70, Brain site: Para",Para,Para,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: S72, Brain site: Area temporalis superior 1",Area temporalis superior 1,Area temporalis superior 1,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: S72, Brain site: Area temporalis superior 2",Area temporalis superior 2,Area temporalis superior 2,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: S72, Brain site: Area temporalis superior 3",Area temporalis superior 3,Area temporalis superior 3,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: S72, Brain site: Auditory konicortex lateral",Auditory konicortex lateral,Auditory konicortex lateral,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: S72, Brain site: Auditory prokoniocortex",Auditory prokoniocortex,Auditory prokoniocortex,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: S72, Brain site: Caudal auditory parakoniocortex",Caudal auditory parakoniocortex,Caudal auditory parakoniocortex,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: S72, Brain site: Lateral auditory parakoniocortex",Lateral auditory parakoniocortex,Lateral auditory parakoniocortex,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: S72, Brain site: Medial auditory koniocortex",Medial auditory koniocortex,Medial auditory koniocortex,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: S72, Brain site: Parinsular cortex",Parinsular cortex,Parinsular cortex,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: S72, Brain site: Pro",Pro,Pro,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: S72, Brain site: Retroinsular parietal cortex",Retroinsular parietal cortex,Retroinsular parietal cortex,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: S72, Brain site: Retroinsular temporal cortex",Retroinsular temporal cortex,Retroinsular temporal cortex,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: S72, Brain site: Rostral auditory parakoniocortex",Rostral auditory parakoniocortex,Rostral auditory parakoniocortex,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: S72, Brain site: Somatic prokoniocortex",Somatic prokoniocortex,Somatic prokoniocortex,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: S72, Brain site: Temporoparietal cortex",Temporoparietal cortex,Temporoparietal cortex,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SA00, Brain site: ABmc",ABmc,ABmc,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SA00, Brain site: ABpc",ABpc,ABpc,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SA00, Brain site: Area 36, caudolateral subdivision","Area 36, caudolateral subdivision","Area 36, caudolateral subdivision",,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SA00, Brain site: Area 36, caudomedial subdivision","Area 36, caudomedial subdivision","Area 36, caudomedial subdivision",,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SA00, Brain site: Area 36, dorsal subdivision","Area 36, dorsal subdivision","Area 36, dorsal subdivision",,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SA00, Brain site: Area 36, rostrolateral subdivision","Area 36, rostrolateral subdivision","Area 36, rostrolateral subdivision",,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SA00, Brain site: Area 36, rostromedial subdivision","Area 36, rostromedial subdivision","Area 36, rostromedial subdivision",,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SA00, Brain site: Basal amygdaloid nucleus, intermediate part","Basal amygdaloid nucleus, intermediate part","Basal amygdaloid nucleus, intermediate part",,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SA00, Brain site: Basal amygdaloid nucleus, magnocellular part","Basal amygdaloid nucleus, magnocellular part","Basal amygdaloid nucleus, magnocellular part",,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SA00, Brain site: Caudal part of area 36",Caudal part of area 36,Caudal part of area 36,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SA00, Brain site: Cl",Cl,central lateral nucleus,UBERON:0003036,FMA:62170,anatomical entity,,synonyms,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SA00, Brain site: Lateral nucleus (amygdala), dorsal division","Lateral nucleus (amygdala), dorsal division","Lateral nucleus (amygdala), dorsal division",,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SA00, Brain site: Lateral nucleus (amygdala), dorsal intermediate division","Lateral nucleus (amygdala), dorsal intermediate division","Lateral nucleus (amygdala), dorsal intermediate division",,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SA00, Brain site: Lateral nucleus (amygdala), ventral division","Lateral nucleus (amygdala), ventral division","Lateral nucleus (amygdala), ventral division",,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SA00, Brain site: Lateral nucleus (amygdala), ventral intermediate division","Lateral nucleus (amygdala), ventral intermediate division","Lateral nucleus (amygdala), ventral intermediate division",,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SA00, Brain site: Rostral part of area 36",Rostral part of area 36,Rostral part of area 36,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SA00, Brain site: SII",SII,SII,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SA00, Brain site: TFl",TFl,TFl,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SA00, Brain site: TFm",TFm,TFm,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SA00, Brain site: Temporal area TF",Temporal area TF,Temporal area TF,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SA00, Brain site: Temporal area TH",Temporal area TH,Temporal area TH,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SA00, Brain site: basal amygdaloid nucleus, parvicellular division","basal amygdaloid nucleus, parvicellular division","basal amygdaloid nucleus, parvicellular division",,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SA70, Brain site: Area 33",Area 33,Area 33,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SA70, Brain site: Indusium griseum",Indusium griseum,induseum griseum,UBERON:0015793,FMA:62488,anatomical entity,,synonyms,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SA90, Brain site: CA1 subfield of Ammon`s horn",CA1 subfield of Ammon`s horn,CA1 subfield of Ammon`s horn,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SA90, Brain site: CA1 subfield, stratum lacunosum et moleculare","CA1 subfield, stratum lacunosum et moleculare","CA1 subfield, stratum lacunosum et moleculare",,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SA90, Brain site: CA3 subfield of Ammons horn",CA3 subfield of Ammons horn,CA3 subfield of Ammons horn,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SA90, Brain site: DG",DG,DG,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SA90, Brain site: Presubiculum",Presubiculum,presubiculum,UBERON:0001953,FMA:62486,anatomical entity,,labels,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SA90, Brain site: S",S,S,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SA94a, Brain site: Area 10",Area 10,Area 10,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SA94a, Brain site: Area 11",Area 11,Area 11,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SA94a, Brain site: Area 12",Area 12,Area 12,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SA94a, Brain site: Area 35",Area 35,Area 35,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SA94a, Brain site: Area 36",Area 36,Area 36,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SA94a, Brain site: Area 36, caudolateral subdivision","Area 36, caudolateral subdivision","Area 36, caudolateral subdivision",,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SA94a, Brain site: Area 36, caudomedial subdivision","Area 36, caudomedial subdivision","Area 36, caudomedial subdivision",,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SA94a, Brain site: Area 36, dorsal subdivision","Area 36, dorsal subdivision","Area 36, dorsal subdivision",,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SA94a, Brain site: Area 36, rostrolateral subdivision","Area 36, rostrolateral subdivision","Area 36, rostrolateral subdivision",,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SA94a, Brain site: Area 36, rostromedial subdivision","Area 36, rostromedial subdivision","Area 36, rostromedial subdivision",,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SA94a, Brain site: Area 6",Area 6,Area 6,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SA94a, Brain site: Area 7a",Area 7a,Area 7a,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SA94a, Brain site: Area 8",Area 8,Area 8,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SA94a, Brain site: Area 9",Area 9,Area 9,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SA94a, Brain site: Caudal limiting field of entorhinal cortex",Caudal limiting field of entorhinal cortex,Caudal limiting field of entorhinal cortex,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SA94a, Brain site: Caudal part of area 36",Caudal part of area 36,Caudal part of area 36,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SA94a, Brain site: Cortical area 45",Cortical area 45,Cortical area 45,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SA94a, Brain site: Cortical area 46",Cortical area 46,Cortical area 46,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SA94a, Brain site: EC",EC,epiphysial cluster,UBERON:2007004,,anatomical entity,,synonyms,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SA94a, Brain site: ER",ER,ER,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SA94a, Brain site: Entorhinal cortex",Entorhinal cortex,entorhinal cortex,UBERON:0002728,FMA:72356,anatomical entity,,labels,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SA94a, Brain site: Entorhinal cortex",Entorhinal cortex,secondary olfactory cortex,UBERON:0002895,,anatomical entity,,synonyms,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SA94a, Brain site: G",G,G,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SA94a, Brain site: Inferotemporal area TE",Inferotemporal area TE,Inferotemporal area TE,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SA94a, Brain site: Intermediate field of entorhinal cortex",Intermediate field of entorhinal cortex,Intermediate field of entorhinal cortex,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SA94a, Brain site: Lateral field of entorhinal cortex",Lateral field of entorhinal cortex,Lateral field of entorhinal cortex,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SA94a, Brain site: Olfactory field of entorhinal cortex",Olfactory field of entorhinal cortex,Olfactory field of entorhinal cortex,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SA94a, Brain site: Orbitofrontal area 13",Orbitofrontal area 13,Orbitofrontal area 13,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SA94a, Brain site: Orbitofrontal area 14",Orbitofrontal area 14,Orbitofrontal area 14,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SA94a, Brain site: Posterior inferior temporal cortex",Posterior inferior temporal cortex,Posterior inferior temporal cortex,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SA94a, Brain site: PrCo",PrCo,PrCo,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SA94a, Brain site: Rostral part of area 36",Rostral part of area 36,Rostral part of area 36,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SA94a, Brain site: SII",SII,SII,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SA94a, Brain site: Superior temporal sulcus, dorsal","Superior temporal sulcus, dorsal","Superior temporal sulcus, dorsal",,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SA94a, Brain site: Superior temporal sulcus, ventral","Superior temporal sulcus, ventral","Superior temporal sulcus, ventral",,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SA94a, Brain site: TFl",TFl,TFl,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SA94a, Brain site: TFm",TFm,TFm,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SA94a, Brain site: THc",THc,THc,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SA94a, Brain site: THr",THr,THr,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SA94a, Brain site: Temporal area TF",Temporal area TF,Temporal area TF,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SA94a, Brain site: Temporal area TH",Temporal area TH,Temporal area TH,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SA94a, Brain site: superior temporal gyrus",superior temporal gyrus,superior temporal gyrus,UBERON:0002769,FMA:61905,anatomical entity,,labels,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SA94b, Brain site: Area 35",Area 35,Area 35,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SA94b, Brain site: Area 36",Area 36,Area 36,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SA94b, Brain site: Area 36, caudolateral subdivision","Area 36, caudolateral subdivision","Area 36, caudolateral subdivision",,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SA94b, Brain site: Area 36, caudomedial subdivision","Area 36, caudomedial subdivision","Area 36, caudomedial subdivision",,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SA94b, Brain site: Area 36, dorsal subdivision","Area 36, dorsal subdivision","Area 36, dorsal subdivision",,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SA94b, Brain site: Area 36, rostrolateral subdivision","Area 36, rostrolateral subdivision","Area 36, rostrolateral subdivision",,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SA94b, Brain site: Area 36, rostromedial subdivision","Area 36, rostromedial subdivision","Area 36, rostromedial subdivision",,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SA94b, Brain site: Caudal limiting field of entorhinal cortex",Caudal limiting field of entorhinal cortex,Caudal limiting field of entorhinal cortex,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SA94b, Brain site: Caudal part of area 36",Caudal part of area 36,Caudal part of area 36,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SA94b, Brain site: EC",EC,epiphysial cluster,UBERON:2007004,,anatomical entity,,synonyms,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SA94b, Brain site: ER",ER,ER,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SA94b, Brain site: Entorhinal cortex",Entorhinal cortex,entorhinal cortex,UBERON:0002728,FMA:72356,anatomical entity,,labels,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SA94b, Brain site: Entorhinal cortex",Entorhinal cortex,secondary olfactory cortex,UBERON:0002895,,anatomical entity,,synonyms,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SA94b, Brain site: Intermediate field of entorhinal cortex",Intermediate field of entorhinal cortex,Intermediate field of entorhinal cortex,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SA94b, Brain site: Lateral field of entorhinal cortex",Lateral field of entorhinal cortex,Lateral field of entorhinal cortex,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SA94b, Brain site: Olfactory field of entorhinal cortex",Olfactory field of entorhinal cortex,Olfactory field of entorhinal cortex,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SA94b, Brain site: Rostral part of area 36",Rostral part of area 36,Rostral part of area 36,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SA94b, Brain site: TFl",TFl,TFl,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SA94b, Brain site: TFm",TFm,TFm,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SA94b, Brain site: THc",THc,THc,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SA94b, Brain site: THr",THr,THr,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SA94b, Brain site: Temporal area TF",Temporal area TF,Temporal area TF,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SA94b, Brain site: Temporal area TH",Temporal area TH,Temporal area TH,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SB83, Brain site: Corpus geniculatum mediale",Corpus geniculatum mediale,medial geniculate body,UBERON:0001927,FMA:62211,anatomical entity,,synonyms,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SB83, Brain site: Nucleus pulvinaris lateralis thalami pars alpha",Nucleus pulvinaris lateralis thalami pars alpha,Nucleus pulvinaris lateralis thalami pars alpha,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SB83, Brain site: Nucleus pulvinaris lateralis thalami pars beta",Nucleus pulvinaris lateralis thalami pars beta,Nucleus pulvinaris lateralis thalami pars beta,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SB83, Brain site: Nucleus pulvinaris lateralis thalami pars gamma",Nucleus pulvinaris lateralis thalami pars gamma,Nucleus pulvinaris lateralis thalami pars gamma,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SB83, Brain site: PI",PI,pineal body,UBERON:0001905,FMA:62033,anatomical entity,,synonyms,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SB83, Brain site: PL",PL,pectoral lymphatic vessel,UBERON:0001425,FMA:234865,anatomical entity,,synonyms,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SB83, Brain site: PM",PM,posterior macula,UBERON:2000558,,anatomical entity,,synonyms,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SDGM89, Brain site: Frontal eye field",Frontal eye field,Frontal eye field,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SG88, Brain site: Claustrum",Claustrum,claustrum of brain,UBERON:0002023,FMA:67440,anatomical entity,,synonyms,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SK96, Brain site: Dorsomedial visual area",Dorsomedial visual area,Dorsomedial visual area,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SK96, Brain site: Visual area 1",Visual area 1,Visual area 1,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SK96, Brain site: dorsolateral visual cortex, caudal part","dorsolateral visual cortex, caudal part","dorsolateral visual cortex, caudal part",,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: SK96, Brain site: dorsolateral visual cortex, rostral part","dorsolateral visual cortex, rostral part","dorsolateral visual cortex, rostral part",,,,,curator,,,
