source,table,column,value,input_value,candidate,identifier,fma_id,category,relation,prov,eid,ms,notes
nlx_154697_8,nlx_154697_8,con_to,Reticular nucleus of the thalamus,,thalamic reticular nucleus,UBERON:0001903,FMA:62026,anatomical entity,,synonyms,birnlex_1721,,
nlx_154697_8,nlx_154697_8,con_to,Retina,,retina,UBERON:0000966,FMA:58301,anatomical entity,,labels,birnlex_1153,,
nlx_154697_8,nlx_154697_8,con_to,"Retina, inner nuclear layer",,inner nuclear layer of retina,UBERON:0001791,FMA:58686,anatomical entity,,synonyms,nlx_anat_1005031,,
nlx_154697_8,nlx_154697_8,con_to,"Retina, inner plexiform layer",,inner plexiform layer of retina,UBERON:0001795,FMA:58704,anatomical entity,,synonyms,nlx_anat_1005032,,
nlx_154697_8,nlx_154697_8,con_to,Retrochiasmatic area,,retrochiasmatic area,UBERON:0001933,FMA:62330,anatomical entity,,labels,birnlex_1569,,
nlx_154697_8,nlx_154697_8,con_to,Retrorubral area,,retrorubral area,UBERON:0011172,,anatomical entity,,labels,nlx_anat_20090301,,
nlx_154697_8,nlx_154697_8,con_to,Rhomboid nucleus,,rhomboidal nucleus,UBERON:0002955,FMA:62154,anatomical entity,,synonyms,birnlex_778,,
nlx_154697_8,nlx_154697_8,con_to,Rostral linear nucleus raphe,,rostral linear nucleus,UBERON:0013734,,anatomical entity,,synonyms,birnlex_1018,,
nlx_154697_8,nlx_154697_8,con_to,Septofimbrial nucleus,,septofimbrial nucleus,UBERON:0001878,FMA:61881,anatomical entity,,labels,birnlex_730,,
nlx_154697_8,nlx_154697_8,con_to,Septohippocampal nucleus,,septohippocampal nucleus,UBERON:0007630,,anatomical entity,,labels,nlx_60880,,
nlx_154697_8,nlx_154697_8,con_to,Simple lobule,,lobule simplex,UBERON:0005350,FMA:72522,anatomical entity,,synonyms,nlx_anat_20081206,,
nlx_154697_8,nlx_154697_8,con_to,Simple lobule sublobule a,,Simple lobule sublobule a,,,,,curator,nlx_anat_20081206,,
nlx_154697_8,nlx_154697_8,con_to,Simple lobule sublobule b,,Simple lobule sublobule b,,,,,curator,nlx_anat_20081206,,
nlx_154697_8,nlx_154697_8,con_to,Solitary Tract,,solitary tract,UBERON:0002718,FMA:72619,anatomical entity,,labels,birnlex_1483,,
nlx_154697_8,nlx_154697_8,con_to,Solitary tract,,solitary tract,UBERON:0002718,FMA:72619,anatomical entity,,labels,birnlex_1483,,
nlx_154697_8,nlx_154697_8,con_to,Spinal Cord,,spinal cord,UBERON:0002240,FMA:7647,anatomical entity,,labels,birnlex_1709,,
nlx_154697_8,nlx_154697_8,con_to,Spinal nucleus of the trigeminal caudal part,,caudal part of spinal trigeminal nucleus,UBERON:0002866,FMA:72606,anatomical entity,,synonyms,birnlex_2637,,
nlx_154697_8,nlx_154697_8,con_to,Spinal nucleus of the trigeminal interpolar part,,interpolar part of spinal trigeminal nucleus,UBERON:0002873,FMA:235324,anatomical entity,,synonyms,birnlex_2646,,
nlx_154697_8,nlx_154697_8,con_to,Spinal nucleus of the trigeminal oral part caudal dorsomedial part,,Spinal nucleus of the trigeminal oral part caudal dorsomedial part,,,,,curator,birnlex_1100,,
nlx_154697_8,nlx_154697_8,con_to,"Spinal nucleus of the trigeminal oral part middle dorsomedial part, dorsal zone",,"Spinal nucleus of the trigeminal oral part middle dorsomedial part, dorsal zone",,,,,curator,birnlex_1100,,
nlx_154697_8,nlx_154697_8,con_to,"Spinal nucleus of the trigeminal oral part middle dorsomedial part, ventral zone",,"Spinal nucleus of the trigeminal oral part middle dorsomedial part, ventral zone",,,,,curator,birnlex_1100,,
nlx_154697_8,nlx_154697_8,con_to,Spinal nucleus of the trigeminal oral part rostral dorsomedial part,,Spinal nucleus of the trigeminal oral part rostral dorsomedial part,,,,,curator,birnlex_1100,,
nlx_154697_8,nlx_154697_8,con_to,Spinal nucleus of the trigeminal oral part ventrolateral part,,Spinal nucleus of the trigeminal oral part ventrolateral part,,,,,curator,birnlex_1100,,
nlx_154697_8,nlx_154697_8,con_to,Striate cortex,,primary visual cortex,UBERON:0002436,FMA:236871FMA:68614,anatomical entity,,synonyms,nlx_143552,,
nlx_154697_8,nlx_154697_8,con_to,Subfornical organ,,subfornical organ,UBERON:0002219,FMA:75260,anatomical entity,,labels,nlx_anat_100314,,
nlx_154697_8,nlx_154697_8,con_to,Subiculum,Subiculum,subiculum,UBERON:0002191,FMA:74414,anatomical entity,,labels,birnlex_1305,,
nlx_154697_8,nlx_154697_8,con_to,Subiculum dorsal part,,Subiculum dorsal part,,,,,curator,birnlex_1305,,
nlx_154697_8,nlx_154697_8,con_to,Subiculum dorsal part molecular layer,,Subiculum dorsal part molecular layer,,,,,curator,birnlex_1305,,
nlx_154697_8,nlx_154697_8,con_to,Subiculum dorsal part pyramidal layer,,Subiculum dorsal part pyramidal layer,,,,,curator,birnlex_1305,,
nlx_154697_8,nlx_154697_8,con_to,Subiculum dorsal part stratum radiatum,,Subiculum dorsal part stratum radiatum,,,,,curator,birnlex_1305,,
nlx_154697_8,nlx_154697_8,con_to,Subiculum ventral part,,Subiculum ventral part,,,,,curator,birnlex_1305,,
nlx_154697_8,nlx_154697_8,con_to,Subiculum ventral part molecular layer,,Subiculum ventral part molecular layer,,,,,curator,birnlex_1305,,
nlx_154697_8,nlx_154697_8,con_to,Subiculum ventral part pyramidal layer,,Subiculum ventral part pyramidal layer,,,,,curator,birnlex_1305,,
nlx_154697_8,nlx_154697_8,con_to,Subiculum ventral part stratum radiatum,,Subiculum ventral part stratum radiatum,,,,,curator,birnlex_1305,,
nlx_154697_8,nlx_154697_8,con_to,Submedial nucleus of the thalamus,,submedial nucleus of thalamus,UBERON:0003031,FMA:62223,anatomical entity,,labels,birnlex_946,,
nlx_154697_8,nlx_154697_8,con_to,Substantia gelatinosa of the spinal cord,,Substantia gelatinosa of the spinal cord,,,,,curator,nlx_259,,
nlx_154697_8,nlx_154697_8,con_to,Substantia innominata,,substantia innominata,UBERON:0003017,FMA:61885,anatomical entity,,labels,birnlex_915,,
nlx_154697_8,nlx_154697_8,con_to,Substantia nigra,,substantia nigra,UBERON:0002038,FMA:67947,anatomical entity,,labels,birnlex_789,,
nlx_154697_8,nlx_154697_8,con_to,Substantia nigra compact part,,substantia nigra pars compacta,UBERON:0001965,FMA:62907,anatomical entity,,synonyms,birnlex_990,,
nlx_154697_8,nlx_154697_8,con_to,Substantia nigra reticular part,,substantia nigra pars reticulata,UBERON:0001966,FMA:62908,anatomical entity,,synonyms,birnlex_968,,
nlx_154697_8,nlx_154697_8,con_to,Subthalamic nucleus,,subthalamic nucleus,UBERON:0001906,FMA:62035,anatomical entity,,labels,nlx_anat_1010002,,
nlx_154697_8,nlx_154697_8,con_to,Superior central nucleus raphe,,median raphe nucleus,UBERON:0003004,FMA:72465,anatomical entity,,synonyms,birnlex_889,,
nlx_154697_8,nlx_154697_8,con_to,Superior central nucleus raphe lateral part,,Superior central nucleus raphe lateral part,,,,,curator,birnlex_889,,
nlx_154697_8,nlx_154697_8,con_to,Superior central nucleus raphe medial part,,Superior central nucleus raphe medial part,,,,,curator,birnlex_889,,
nlx_154697_8,nlx_154697_8,con_to,Superior colliculus,Superior colliculus,superior colliculus,UBERON:0001945,FMA:62403,anatomical entity,,labels,birnlex_1040,,
nlx_154697_8,nlx_154697_8,con_to,Superior colliculus optic layer,,superficial white layer of superior colliculus,UBERON:0006779,FMA:71112,anatomical entity,,synonyms,nlx_144109,,
nlx_154697_8,nlx_154697_8,con_to,Superior colliculus superficial gray layer,,superior colliculus superficial gray layer,UBERON:0006120,FMA:72407,anatomical entity,,labels,nlx_143599,,
nlx_154697_8,nlx_154697_8,con_to,Superior colliculus zonal layer,,zonal layer of superior colliculus,UBERON:0006780,FMA:72406,anatomical entity,,synonyms,nlx_144108,,
nlx_154697_8,nlx_154697_8,con_to,Superior olivary complex,,superior olivary complex,UBERON:0002128,FMA:72247,anatomical entity,,labels,birnlex_1307,,
nlx_154697_8,nlx_154697_8,con_to,Superior olivary complex lateral part,,lateral superior olivary nucleus,UBERON:0002779,FMA:72472,anatomical entity,,synonyms,birnlex_1675,,
nlx_154697_8,nlx_154697_8,con_to,Superior olivary complex medial part,,medial superior olivary nucleus,UBERON:0002782,FMA:226223FMA:72473,anatomical entity,,synonyms,birnlex_1682,,
nlx_154697_8,nlx_154697_8,con_to,Superior salivatory nucleus,,superior salivatory nucleus,UBERON:0002149,FMA:72482,anatomical entity,,labels,birnlex_1131,,
nlx_154697_8,nlx_154697_8,con_to,Superior vestibular nucleus,,superior vestibular nucleus,UBERON:0007227,FMA:54617,anatomical entity,,labels,nlx_144001,,
nlx_154697_8,nlx_154697_8,con_to,Suprachiasmatic Nucleus,,suprachiasmatic nucleus,UBERON:0002034,FMA:67883,anatomical entity,,labels,birnlex_1325,,
nlx_154697_8,nlx_154697_8,con_to,Suprachiasmatic nucleus,,suprachiasmatic nucleus,UBERON:0002034,FMA:67883,anatomical entity,,labels,birnlex_1325,,
nlx_154697_8,nlx_154697_8,con_to,Suprachiasmatic nucleus dorsomedial part,,suprachiasmatic nucleus dorsomedial part,UBERON:0027768,,anatomical entity,,labels,birnlex_1390,,
nlx_154697_8,nlx_154697_8,con_to,Suprachiasmatic nucleus ventrolateral part,,suprachiasmatic nucleus ventrolateral part,UBERON:0027771,,anatomical entity,,labels,birnlex_1393,,
nlx_154697_8,nlx_154697_8,con_to,Suprageniculate nucleus,,suprageniculate nucleus of thalamus,UBERON:0003033,FMA:62222,anatomical entity,,synonyms,birnlex_953,,
nlx_154697_8,nlx_154697_8,con_to,Supramammillary nucleus,,supramammillary nucleus,UBERON:0001940,FMA:62347,anatomical entity,,labels,birnlex_1479,,
nlx_154697_8,nlx_154697_8,con_to,Supramammillary nucleus lateral part,,Supramammillary nucleus lateral part,,,,,curator,birnlex_1479,,
nlx_154697_8,nlx_154697_8,con_to,Supramammillary nucleus medial part,,Supramammillary nucleus medial part,,,,,curator,birnlex_1479,,
nlx_154697_8,nlx_154697_8,con_to,Supraoptic nucleus,,supraoptic nucleus,UBERON:0001929,FMA:62317,anatomical entity,,labels,birnlex_1411,,
nlx_154697_8,nlx_154697_8,con_to,Supraoptic nucleus proper,,supraoptic nucleus,UBERON:0001929,FMA:62317,anatomical entity,,synonyms,birnlex_1411,,
nlx_154697_8,nlx_154697_8,con_to,"Supraoptic nucleus, accessory supraoptic group, nucleus circularis",,"Supraoptic nucleus, accessory supraoptic group, nucleus circularis",,,,,curator,birnlex_1411,,
nlx_154697_8,nlx_154697_8,con_to,"Supraoptic nucleus, retrochiasmatic part",,"Supraoptic nucleus, retrochiasmatic part",,,,,curator,birnlex_1411,,
nlx_154697_8,nlx_154697_8,con_to,Taenia tecta,,taenia tectum of brain,UBERON:0015800,,anatomical entity,,synonyms,nlx_144479,,
nlx_154697_8,nlx_154697_8,con_to,Taenia tecta dorsal part,,Taenia tecta dorsal part,,,,,curator,nlx_144479,,
nlx_154697_8,nlx_154697_8,con_to,Taenia tecta dorsal part layer 1,,Taenia tecta dorsal part layer 1,,,,,curator,nlx_144479,,
nlx_154697_8,nlx_154697_8,con_to,Taenia tecta dorsal part layer 2,,Taenia tecta dorsal part layer 2,,,,,curator,nlx_144479,,
nlx_154697_8,nlx_154697_8,con_to,Taenia tecta dorsal part layer 3,,Taenia tecta dorsal part layer 3,,,,,curator,nlx_144479,,
nlx_154697_8,nlx_154697_8,con_to,Taenia tecta dorsal part layer 4,,Taenia tecta dorsal part layer 4,,,,,curator,nlx_144479,,
nlx_154697_8,nlx_154697_8,con_to,Taenia tecta ventral part,,Taenia tecta ventral part,,,,,curator,nlx_144479,,
nlx_154697_8,nlx_154697_8,con_to,Taenia tecta ventral part layer1,,Taenia tecta ventral part layer1,,,,,curator,nlx_144479,,
nlx_154697_8,nlx_154697_8,con_to,Taenia tecta ventral part layer2,,Taenia tecta ventral part layer2,,,,,curator,nlx_144479,,
nlx_154697_8,nlx_154697_8,con_to,Taenia tecta ventral part layer3,,Taenia tecta ventral part layer3,,,,,curator,nlx_144479,,
nlx_154697_8,nlx_154697_8,con_to,Thalamus,Thalamus,dorsal plus ventral thalamus,UBERON:0001897,,anatomical entity,,synonyms,birnlex_954,,
nlx_154697_8,nlx_154697_8,con_to,Triangular nucleus of the septum,,triangular septal nucleus,UBERON:0002977,FMA:61880,anatomical entity,,synonyms,birnlex_1777,,
nlx_154697_8,nlx_154697_8,con_to,Trigeminal ganglion,,trigeminal ganglion,UBERON:0001675,FMA:52618,anatomical entity,,labels,nlx_54592,,
nlx_154697_8,nlx_154697_8,con_to,Trochlear nucleus,,trochlear nucleus,UBERON:0002722,FMA:54518,anatomical entity,,labels,birnlex_1488,,
nlx_154697_8,nlx_154697_8,con_to,Tuberomammillary nucleus,,tuberomammillary nucleus,UBERON:0001936,FMA:62335,anatomical entity,,labels,birnlex_1271,,
nlx_154697_8,nlx_154697_8,con_to,Tuberomammillary nucleus dorsal part,,tuberomammillary nucleus dorsal part,UBERON:0014593,,anatomical entity,,labels,birnlex_1290,,
nlx_154697_8,nlx_154697_8,con_to,Tuberomammillary nucleus ventral part,,tuberomammillary nucleus ventral part,UBERON:0014594,,anatomical entity,,labels,birnlex_1294,,
nlx_154697_8,nlx_154697_8,con_to,Tuberomammillary nucleus ventral part,,tuberomammillary nucleus,UBERON:0001936,FMA:62335,anatomical entity,,synonyms,birnlex_1294,,
nlx_154697_8,nlx_154697_8,con_to,Tuberomammillary nucleus ventral part,,Brodmann area,UBERON:0013529,FMA:68596,anatomical entity,,synonyms,birnlex_1294,,
nlx_154697_8,nlx_154697_8,con_to,Uvula (IX) sublobule ab,,Uvula (IX) sublobule ab,,,,,curator,nlx_anat_20081234,,
nlx_154697_8,nlx_154697_8,con_to,Uvula (IX) sublobule c,,Uvula (IX) sublobule c,,,,,curator,nlx_anat_20081234,,
nlx_154697_8,nlx_154697_8,con_to,VESTIBULAR NUCLEAR COMPLEX,,vestibular nuclear complex,UBERON:0002673,FMA:72239,anatomical entity,,labels,birnlex_1337,,
nlx_154697_8,nlx_154697_8,con_to,VESTIBULAR NUCLEI,,vestibular nucleus,UBERON:0007228,FMA:54602,anatomical entity,,labels,birnlex_1337,,
nlx_154697_8,nlx_154697_8,con_to,VESTIBULAR NUCLEI,,vestibular nuclear complex,UBERON:0002673,FMA:72239,anatomical entity,,synonyms,birnlex_1337,,
nlx_154697_8,nlx_154697_8,con_to,VESTIBULAR NUCLEI,,Vestibular nuclear complex,NIFGA:birnlex_1337,,anatomical entity,,synonyms,birnlex_1337,,
nlx_154697_8,nlx_154697_8,con_to,VESTIBULAR NUCLEI,,cochlear nucleus,UBERON:0001720,FMA:54603,anatomical entity,,synonyms,birnlex_1337,,
nlx_154697_8,nlx_154697_8,con_to,Vascular organ of the lamina terminalis,,supraoptic crest,UBERON:0002689,FMA:62315,anatomical entity,,synonyms,birnlex_1400,,
nlx_154697_8,nlx_154697_8,con_to,Ventral Tegmental Area,,ventral tegmental area,UBERON:0002691,FMA:72438,anatomical entity,,labels,birnlex_1415,,
nlx_154697_8,nlx_154697_8,con_to,Ventral coclear nucleus anterior part,,anteroventral cochlear nucleus,UBERON:0002830,FMA:72571,anatomical entity,,synonyms,birnlex_2572,,
nlx_154697_8,nlx_154697_8,con_to,Ventral coclear nucleus posterior part,,posteroventral cochlear nucleus,UBERON:0002831,FMA:72572,anatomical entity,,synonyms,birnlex_2573,,
nlx_154697_8,nlx_154697_8,con_to,Ventral group of the dorsal thalamus,,ventral nuclear group,UBERON:0002776,FMA:62022,anatomical entity,,synonyms,birnlex_1669,,
nlx_154697_8,nlx_154697_8,con_to,Ventral horn of the spinal cord,,ventral horn of spinal cord,UBERON:0002257,FMA:256541,anatomical entity,,labels,birnlex_2668,,
nlx_154697_8,nlx_154697_8,con_to,Ventral medial nucleus of the thalamus,,medial part of ventral lateral nucleus,UBERON:0002614,FMA:62195,anatomical entity,,synonyms,birnlex_1159,,
nlx_154697_8,nlx_154697_8,con_to,Ventral medial nucleus of the thalamus,,Medial part of ventral lateral nucleus,NIFGA:birnlex_1159,,anatomical entity,,synonyms,birnlex_1159,,
nlx_154697_8,nlx_154697_8,con_to,Ventral medial nucleus of the thalamus,,ventral medial complex of thalamus,UBERON:0000431,FMA:77795,anatomical entity,,synonyms,birnlex_1159,,
nlx_154697_8,nlx_154697_8,con_to,Ventral part of the lateral geniculate complex,,ventral lateral geniculate nucleus,UBERON:0002480,FMA:62215,anatomical entity,,synonyms,birnlex_1597,,
nlx_154697_8,nlx_154697_8,con_to,Ventral part of the lateral geniculate complex lateral zone,,Ventral part of the lateral geniculate complex lateral zone,,,,,curator,birnlex_1597,,
nlx_154697_8,nlx_154697_8,con_to,Ventral part of the lateral geniculate complex medial zone,,Ventral part of the lateral geniculate complex medial zone,,,,,curator,birnlex_1597,,
nlx_154697_8,nlx_154697_8,con_to,Ventral posterior complex of the thalamus,,ventral posterior nucleus of thalamus,UBERON:0002596,FMA:62187,anatomical entity,,synonyms,birnlex_1116,,
nlx_154697_8,nlx_154697_8,con_to,Ventral posterior complex of the thalamus,,ventral posteroinferior nucleus,UBERON:0002939,FMA:62199,anatomical entity,,synonyms,birnlex_1116,,
nlx_154697_8,nlx_154697_8,con_to,Ventral posterolateral nucleus of the thalamus,,ventral posterolateral nucleus,UBERON:0002942,FMA:62200,anatomical entity,,synonyms,birnlex_1681,,
nlx_154697_8,nlx_154697_8,con_to,Ventral posterolateral nucleus of the thalamus,,Ventral posterolateral nucleus,NIFGA:birnlex_737,,anatomical entity,,synonyms,birnlex_1681,,
nlx_154697_8,nlx_154697_8,con_to,Ventral posterolateral nucleus of the thalamus,,Caudal part of ventral posterolateral nucleus,NIFGA:birnlex_1681,,anatomical entity,,synonyms,birnlex_1681,,
nlx_154697_8,nlx_154697_8,con_to,Ventral posterolateral nucleus of the thalamus parvicellular part,,Ventral posterolateral nucleus of the thalamus parvicellular part,,,,,curator,birnlex_1681,,
nlx_154697_8,nlx_154697_8,con_to,Ventral posteromedial nucleus of the thalamus,,ventral posteromedial nucleus of thalamus,UBERON:0002945,FMA:62202,anatomical entity,,labels,birnlex_743,,
nlx_154697_8,nlx_154697_8,con_to,Ventral posteromedial nucleus of the thalamus parvicellular part,,parvicellular part of ventral posteromedial nucleus,UBERON:0003018,FMA:62207,anatomical entity,,synonyms,birnlex_743,,
nlx_154697_8,nlx_154697_8,con_to,Ventral premammillary nucleus,,ventral premammillary nucleus,UBERON:0007768,FMA:77007,anatomical entity,,labels,birnlex_1473,,
nlx_154697_8,nlx_154697_8,con_to,Ventral tegmental area,,ventral tegmental area,UBERON:0002691,FMA:72438,anatomical entity,,labels,birnlex_1415,,
nlx_154697_8,nlx_154697_8,con_to,Ventral tegmental nucleus,,ventral tegmental nucleus,UBERON:0002438,FMA:72435,anatomical entity,,labels,birnlex_1415,,
nlx_154697_8,nlx_154697_8,con_to,Ventromedial nucleus of the hypothalamus,,ventromedial nucleus of hypothalamus,UBERON:0001935,FMA:62332,anatomical entity,,labels,birnlex_1572,,
nlx_154697_8,nlx_154697_8,con_to,Ventromedial nucleus of the hypothalamus anterior part,,Ventromedial nucleus of the hypothalamus anterior part,,,,,curator,birnlex_1572,,
nlx_154697_8,nlx_154697_8,con_to,Ventromedial nucleus of the hypothalamus central part,,Ventromedial nucleus of the hypothalamus central part,,,,,curator,birnlex_1572,,
nlx_154697_8,nlx_154697_8,con_to,Ventromedial nucleus of the hypothalamus dorsomedial part,,Ventromedial nucleus of the hypothalamus dorsomedial part,,,,,curator,birnlex_1572,,
nlx_154697_8,nlx_154697_8,con_to,Ventromedial nucleus of the hypothalamus ventrolateral part,,Ventromedial nucleus of the hypothalamus ventrolateral part,,,,,curator,birnlex_1572,,
nlx_154697_8,nlx_154697_8,con_to,Vestibular nuclei,,vestibular nucleus,UBERON:0007228,FMA:54602,anatomical entity,,labels,birnlex_1337,,
nlx_154697_8,nlx_154697_8,con_to,Vestibular nuclei,,vestibular nuclear complex,UBERON:0002673,FMA:72239,anatomical entity,,synonyms,birnlex_1337,,
nlx_154697_8,nlx_154697_8,con_to,Vestibular nuclei,,Vestibular nuclear complex,NIFGA:birnlex_1337,,anatomical entity,,synonyms,birnlex_1337,,
nlx_154697_8,nlx_154697_8,con_to,Vestibular nuclei,,cochlear nucleus,UBERON:0001720,FMA:54603,anatomical entity,,synonyms,birnlex_1337,,
nlx_154697_8,nlx_154697_8,con_to,Zona Incerta,,zona incerta,UBERON:0001907,FMA:62038,anatomical entity,,labels,nlx_190,,
nlx_154697_8,nlx_154697_8,con_to,Zona incerta,Zona incerta,zona incerta,UBERON:0001907,FMA:62038,anatomical entity,,labels,nlx_190,,
nlx_154697_8,nlx_154697_8,con_to,Zona incerta proper,,zona incerta,UBERON:0001907,FMA:62038,anatomical entity,,synonyms,nlx_190,,
nlx_154697_8,nlx_154697_8,con_to,abducens nucleus,,abducens nucleus,UBERON:0002682,FMA:54504,anatomical entity,,labels,birnlex_1366,,
nlx_154697_8,nlx_154697_8,con_to,accessory basal nucleus,,accessory basal amygdaloid nucleus,UBERON:0002885,FMA:61867,anatomical entity,,synonyms,birnlex_2686,,
nlx_154697_8,nlx_154697_8,con_to,accessory olfactory bulb,,accessory olfactory bulb,UBERON:0004069,,anatomical entity,,labels,nlx_anat_20090453,,
nlx_154697_8,nlx_154697_8,con_to,amygdala,,amygdala,UBERON:0001876,FMA:61841,anatomical entity,,labels,birnlex_1241,,
nlx_154697_8,nlx_154697_8,con_to,anterior amygdaloid area,anterior amygdaloid area,anterior amygdaloid area,UBERON:0002890,FMA:61861,anatomical entity,,labels,birnlex_2698,,
nlx_154697_8,nlx_154697_8,con_to,anterior cingulate area,,Brodmann (1909) area 24,UBERON:0006101,FMA:68621,anatomical entity,,synonyms,birnlex_798,,
nlx_154697_8,nlx_154697_8,con_to,anterior hypothalamic area,,Anterior nucleus of hypothalamus,NIFGA:birnlex_1226,,anatomical entity,,synonyms,birnlex_1226,,
nlx_154697_8,nlx_154697_8,con_to,anterior hypothalamic area,,anterior nucleus of hypothalamus,UBERON:0002634,FMA:62319,anatomical entity,,synonyms,birnlex_1226,,
nlx_154697_8,nlx_154697_8,con_to,anterior hypothalamic area,,anterior hypothalamic region,UBERON:0002550,FMA:62027,anatomical entity,,synonyms,birnlex_1226,,
nlx_154697_8,nlx_154697_8,con_to,anterior hypothalamic nucleus,,anterior nucleus of hypothalamus,UBERON:0002634,FMA:62319,anatomical entity,,synonyms,birnlex_1226,,
nlx_154697_8,nlx_154697_8,con_to,anterior olfactory nucleus,,anterior olfactory nucleus,UBERON:0002266,FMA:77628,anatomical entity,,labels,birnlex_1085,,
nlx_154697_8,nlx_154697_8,con_to,anterior pretectal nucleus,,anterior pretectal nucleus,UBERON:0034918,,anatomical entity,,labels,nlx_144456,,
nlx_154697_8,nlx_154697_8,con_to,anterior pretectal nucleus,,olivary pretectal nucleus,UBERON:0002565,FMA:72405,anatomical entity,,synonyms,nlx_144456,,
nlx_154697_8,nlx_154697_8,con_to,anterodorsal nucleus of thalamus,,anterodorsal nucleus of thalamus,UBERON:0002679,FMA:62141,anatomical entity,,labels,birnlex_1358,,
nlx_154697_8,nlx_154697_8,con_to,anteroventral nucleus of thalamus,,anteroventral nucleus of thalamus,UBERON:0002685,FMA:62143,anatomical entity,,labels,birnlex_1372,,
nlx_154697_8,nlx_154697_8,con_to,anteroventral periventricular nucleus,,anteroventral periventricular nucleus,UBERON:0002690,FMA:62314,anatomical entity,,labels,birnlex_1401,,
nlx_154697_8,nlx_154697_8,con_to,arcuate nucleus of the hypothalamus,,arcuate nucleus of hypothalamus,UBERON:0001932,FMA:62329,anatomical entity,,labels,birnlex_1638,,
nlx_154697_8,nlx_154697_8,con_to,arcuate nucleus of the medulla,,arcuate nucleus of medulla,UBERON:0002865,FMA:72609,anatomical entity,,labels,birnlex_2635,,
nlx_154697_8,nlx_154697_8,con_to,area postrema,,area postrema,UBERON:0002162,FMA:72607,anatomical entity,,labels,birnlex_2636,,
nlx_154697_8,nlx_154697_8,con_to,area pretectalis,,pretectal region,UBERON:0001944,FMA:62402,anatomical entity,,synonyms,nlx_59721,,
nlx_154697_8,nlx_154697_8,con_to,area x,,Area X,NIFGA:birnlex_1379,,anatomical entity,,labels,birnlex_1379,,
nlx_154697_8,nlx_154697_8,con_to,area x,,area X of ventral lateral nucleus,UBERON:0002687,FMA:62198,anatomical entity,,synonyms,birnlex_1379,,
nlx_154697_8,nlx_154697_8,con_to,area x,,area X of basal ganglion,UBERON:0035807,,anatomical entity,,synonyms,birnlex_1379,,
nlx_154697_8,nlx_154697_8,con_to,basal amygdaloid nucleus,basal amygdaloid nucleus,basal amygdaloid nucleus,UBERON:0002887,FMA:68855,anatomical entity,,labels,birnlex_2692,,
nlx_154697_8,nlx_154697_8,con_to,basolateral nucleus of the amygdala,,basal amygdaloid nucleus,UBERON:0002887,FMA:68855,anatomical entity,,synonyms,birnlex_2679,,
nlx_154697_8,nlx_154697_8,con_to,basolateral nucleus of the amygdala,,basolateral amygdaloid nuclear complex,UBERON:0006107,FMA:84609,anatomical entity,,synonyms,birnlex_2679,,
nlx_154697_8,nlx_154697_8,con_to,basomedial nucleus of the amygdala,,accessory basal amygdaloid nucleus,UBERON:0002885,FMA:61867,anatomical entity,,synonyms,birnlex_2686,,
nlx_154697_8,nlx_154697_8,con_to,bed nuclei of the stria terminalis,,bed nucleus of stria terminalis,UBERON:0001880,FMA:61884,anatomical entity,,labels,birnlex_724,,
nlx_154697_8,nlx_154697_8,con_to,brodmann area 35,,Brodmann (1909) area 36,NIFGA:birnlex_1769,,anatomical entity,,synonyms,birnlex_1768,,
nlx_154697_8,nlx_154697_8,con_to,brodmann area 35,,Brodmann (1909) area 35,NIFGA:birnlex_1768,,anatomical entity,,synonyms,birnlex_1768,,
nlx_154697_8,nlx_154697_8,con_to,brodmann area 35,,Brodmann (1909) area 35,UBERON:0006102,FMA:68632,anatomical entity,,synonyms,birnlex_1768,,
nlx_154697_8,nlx_154697_8,con_to,brodmann area 36,,Brodmann (1909) area 36,UBERON:0006104,FMA:68633,anatomical entity,,synonyms,birnlex_1769,,
nlx_154697_8,nlx_154697_8,con_to,ca 2 field,,ca 2 field,,,,,curator,birnlex_1362,,
nlx_154697_8,nlx_154697_8,con_to,ca 3 field,,ca 3 field,,,,,curator,birnlex_1204,,
nlx_154697_8,nlx_154697_8,con_to,ca1,,CA1 field of hippocampus,UBERON:0003881,FMA:74042,anatomical entity,,synonyms,birnlex_1197,,
nlx_154697_8,nlx_154697_8,con_to,ca3,,CA3 field of hippocampus,UBERON:0003883,FMA:74045,anatomical entity,,synonyms,birnlex_1204,,
nlx_154697_8,nlx_154697_8,con_to,caudoputamen,,Caudoputamen,NIFGA:nlx_anat_100312,,anatomical entity,,labels,nlx_anat_100312,,
nlx_154697_8,nlx_154697_8,con_to,caudoputamen,,dorsal striatum,UBERON:0005382,FMA:77620,anatomical entity,,synonyms,nlx_anat_100312,,
nlx_154697_8,nlx_154697_8,con_to,caudoputamen,,caudate-putamen,UBERON:0005383,,anatomical entity,,synonyms,nlx_anat_100312,,
nlx_154697_8,nlx_154697_8,con_to,central lateral nucleus of the thalamus,,central lateral nucleus,UBERON:0003036,FMA:62170,anatomical entity,,synonyms,birnlex_961,,
nlx_154697_8,nlx_154697_8,con_to,central medial nucleus of the thalamus,,central medial nucleus,UBERON:0001923,FMA:62171,anatomical entity,,synonyms,birnlex_971,,
nlx_154697_8,nlx_154697_8,con_to,central nucleus of amygdala,,central amygdaloid nucleus,UBERON:0002883,FMA:74047,anatomical entity,,synonyms,birnlex_2682,,
